,时间,小时,工作日,供冷季节,电耗
7152,123,0,1,1,13.5999999
7153,123,1,1,1,10.9000001
7154,123,2,1,1,13.5999999
7155,123,3,1,1,15.4000001
7156,123,4,1,1,15.0999999
7157,123,5,1,1,19.0999999
7158,123,6,1,1,15.4000001
7159,123,7,1,1,13.9000001
7160,123,8,1,1,18.4000001
7161,123,9,1,1,22.9000001
7162,123,10,1,1,26.80000019
7163,123,11,1,1,31.5999999
7164,123,12,1,1,37.5999999
7165,123,13,1,1,37.5999999
7166,123,14,1,1,46.5999999
7167,123,15,1,1,49.30000019
7168,123,16,1,1,47.80000019
7169,123,17,1,1,49.5999999
7170,123,18,1,1,53.80000019
7171,123,19,1,1,45.0999999
7172,123,20,1,1,41.80000019
7173,123,21,1,1,37.5999999
7174,123,22,1,1,28.5999999
7175,123,23,1,1,25.5999999
7176,124,0,1,1,29.80000019
7177,124,1,1,1,27.0999999
7178,124,2,1,1,22.30000019
7179,124,3,1,1,21.0999999
7180,124,4,1,1,16.5999999
7181,124,5,1,1,22.5999999
7182,124,6,1,1,19
7183,124,7,1,1,24.0999999
7184,124,8,1,1,516.5999999
7185,124,9,1,1,728.5000124
7186,124,10,1,1,743.3000121
7187,124,11,1,1,197.5999999
7188,124,12,1,1,548.5
7189,124,13,1,1,779.3000121
7190,124,14,1,1,656.3999877
7191,124,15,1,1,556.700006
7192,124,16,1,1,441.9999938
7193,124,17,1,1,624.599988
7194,124,18,1,1,605.4999938
7195,124,19,1,1,183.1999984
7196,124,20,1,1,51.0999999
7197,124,21,1,1,30.0999999
7198,124,22,1,1,23.80000019
7199,124,23,1,1,22.5999999
7200,125,0,1,1,22.5999999
7201,125,1,1,1,22.5999999
7202,125,2,1,1,22.5999999
7203,125,3,1,1,23.80000019
7204,125,4,1,1,24.0999999
7205,125,5,1,1,19.5999999
7206,125,6,1,1,16.9000001
7207,125,7,1,1,24.0999999
7208,125,8,1,1,608.9999938
7209,125,9,1,1,172.5999999
7210,125,10,1,1,339.9999938
7211,125,11,1,1,501.5999999
7212,125,12,1,1,502.9999938
7213,125,13,1,1,655.8000121
7214,125,14,1,1,310.6000032
7215,125,15,1,1,586.3999877
7216,125,16,1,1,601.6999941
7217,125,17,1,1,593.1999941
7218,125,18,1,1,586.700006
7219,125,19,1,1,332.3000031
7220,125,20,1,1,110.5999999
7221,125,21,1,1,31.5999999
7222,125,22,1,1,30.0999999
7223,125,23,1,1,28.5999999
7224,126,0,1,1,31.30000019
7225,126,1,1,1,23.80000019
7226,126,2,1,1,24.0999999
7227,126,3,1,1,22.5999999
7228,126,4,1,1,22.5999999
7229,126,5,1,1,23.80000019
7230,126,6,1,1,27.0999999
7231,126,7,1,1,27.0999999
7232,126,8,1,1,628.8000121
7233,126,9,1,1,723.8000121
7234,126,10,1,1,735.5000124
7235,126,11,1,1,689.8999882
7236,126,12,1,1,778.2000065
7237,126,13,1,1,782.4999943
7238,126,14,1,1,668.8000126
7239,126,15,1,1,774.099987
7240,126,16,1,1,785.7999992
7241,126,17,1,1,758.7999992
7242,126,18,1,1,733.2999935
7243,126,19,1,1,338.2000031
7244,126,20,1,1,64.0999999
7245,126,21,1,1,43.30000019
7246,126,22,1,1,34.5999999
7247,126,23,1,1,27.0999999
7248,127,0,1,1,31.0999999
7249,127,1,1,1,28.9000001
7250,127,2,1,1,32.80000019
7251,127,3,1,1,30.0999999
7252,127,4,1,1,30.0999999
7253,127,5,1,1,25.9000001
7254,127,6,1,1,27.0999999
7255,127,7,1,1,31.30000019
7256,127,8,1,1,652.8999877
7257,127,9,1,1,744.5999999
7258,127,10,1,1,756.8999877
7259,127,11,1,1,636.7000065
7260,127,12,1,1,820.8999939
7261,127,13,1,1,825.6000061
7262,127,14,1,1,737.400012
7263,127,15,1,1,641.6000004
7264,127,16,1,1,826.2999935
7265,127,17,1,1,794
7266,127,18,1,1,763.6000123
7267,127,19,1,1,385.5999999
7268,127,20,1,1,60.20000005
7269,127,21,1,1,26.20000005
7270,127,22,1,1,25
7271,127,23,1,1,33.20000005
7272,128,0,0,1,24.70000005
7273,128,1,0,1,25
7274,128,2,0,1,18.70000005
7275,128,3,0,1,20.5
7276,128,4,0,1,20.20000005
7277,128,5,0,1,16
7278,128,6,0,1,21.70000005
7279,128,7,0,1,16
7280,128,8,0,1,19
7281,128,9,0,1,29.20000005
7282,128,10,0,1,86.20000005
7283,128,11,0,1,78.70000005
7284,128,12,0,1,52.30000019
7285,128,13,0,1,42.70000005
7286,128,14,0,1,48.70000005
7287,128,15,0,1,48.4000001
7288,128,16,0,1,47.20000005
7289,128,17,0,1,44.20000005
7290,128,18,0,1,41.5
7291,128,19,0,1,39.0999999
7292,128,20,0,1,29.20000005
7293,128,21,0,1,35.20000005
7294,128,22,0,1,29.5
7295,128,23,0,1,30.70000005
7296,129,0,0,1,29.20000005
7297,129,1,0,1,24.70000005
7298,129,2,0,1,25
7299,129,3,0,1,29.5
7300,129,4,0,1,23.20000005
7301,129,5,0,1,25
7302,129,6,0,1,11.20000005
7303,129,7,0,1,19
7304,129,8,0,1,21.70000005
7305,129,9,0,1,22
7306,129,10,0,1,27.70000005
7307,129,11,0,1,41.5
7308,129,12,0,1,38.20000005
7309,129,13,0,1,41.5
7310,129,14,0,1,35.20000005
7311,129,15,0,1,32.5
7312,129,16,0,1,44.20000005
7313,129,17,0,1,35.5
7314,129,18,0,1,38.20000005
7315,129,19,0,1,26.5
7316,129,20,0,1,20.70000005
7317,129,21,0,1,28
7318,129,22,0,1,32.20000005
7319,129,23,0,1,26.5
7320,130,0,1,1,23.20000005
7321,130,1,1,1,23.5
7322,130,2,1,1,26.20000005
7323,130,3,1,1,22
7324,130,4,1,1,20.20000005
7325,130,5,1,1,20.5
7326,130,6,1,1,30.70000005
7327,130,7,1,1,41.5
7328,130,8,1,1,671.6000123
7329,130,9,1,1,778.4999878
7330,130,10,1,1,871.1999998
7331,130,11,1,1,845.5000057
7332,130,12,1,1,839.0999947
7333,130,13,1,1,845.5
7334,130,14,1,1,815.1000118
7335,130,15,1,1,787.2000122
7336,130,16,1,1,716.5000124
7337,130,17,1,1,761.9000063
7338,130,18,1,1,792.0000124
7339,130,19,1,1,409.4000063
7340,130,20,1,1,91.30000019
7341,130,21,1,1,45.0999999
7342,130,22,1,1,50.5
7343,130,23,1,1,40.5999999
7344,131,0,1,1,43.30000019
7345,131,1,1,1,40.30000019
7346,131,2,1,1,38.80000019
7347,131,3,1,1,34.5999999
7348,131,4,1,1,34
7349,131,5,1,1,39.0999999
7350,131,6,1,1,50.80000019
7351,131,7,1,1,51.0999999
7352,131,8,1,1,623.3000121
7353,131,9,1,1,478.5999999
7354,131,10,1,1,770.3999877
7355,131,11,1,1,682.5000124
7356,131,12,1,1,563.8999877
7357,131,13,1,1,735.5000124
7358,131,14,1,1,645.1999941
7359,131,15,1,1,613.5999999
7360,131,16,1,1,630.6000123
7361,131,17,1,1,643.700006
7362,131,18,1,1,608.4000001
7363,131,19,1,1,275.6999941
7364,131,20,1,1,56.9000001
7365,131,21,1,1,30.0999999
7366,131,22,1,1,25.5999999
7367,131,23,1,1,25.9000001
7368,132,0,1,1,25.5999999
7369,132,1,1,1,24.0999999
7370,132,2,1,1,22.5999999
7371,132,3,1,1,22.9000001
7372,132,4,1,1,19.5999999
7373,132,5,1,1,16.9000001
7374,132,6,1,1,25.30000019
7375,132,7,1,1,43.9000001
7376,132,8,1,1,177.5000014
7377,132,9,1,1,756.3999877
7378,132,10,1,1,508.8000121
7379,132,11,1,1,502.8999939
7380,132,12,1,1,538.0000057
7381,132,13,1,1,174.6999998
7382,132,14,1,1,360.3999939
7383,132,15,1,1,765.1999893
7384,132,16,1,1,767.4000015
7385,132,17,1,1,566.599987
7386,132,18,1,1,727.4000053
7387,132,19,1,1,169.8000002
7388,132,20,1,1,57.0999999
7389,132,21,1,1,27.0999999
7390,132,22,1,1,24.0999999
7391,132,23,1,1,24.0999999
7392,133,0,1,1,24.0999999
7393,133,1,1,1,21.0999999
7394,133,2,1,1,16.5999999
7395,133,3,1,1,19.30000019
7396,133,4,1,1,16.5999999
7397,133,5,1,1,21.0999999
7398,133,6,1,1,19.5999999
7399,133,7,1,1,39.0999999
7400,133,8,1,1,597.599988
7401,133,9,1,1,549.8000121
7402,133,10,1,1,726.5999999
7403,133,11,1,1,694.0000124
7404,133,12,1,1,616.3000059
7405,133,13,1,1,605.9000063
7406,133,14,1,1,595.599988
7407,133,15,1,1,601.1999941
7408,133,16,1,1,653.7999992
7409,133,17,1,1,698.5999985
7410,133,18,1,1,705.0000076
7411,133,19,1,1,126.5
7412,133,20,1,1,348.4999938
7413,133,21,1,1,89.30000019
7414,133,22,1,1,34.0999999
7415,133,23,1,1,24.0999999
7416,134,0,1,1,20.80000019
7417,134,1,1,1,18.0999999
7418,134,2,1,1,19.5999999
7419,134,3,1,1,21.0999999
7420,134,4,1,1,23.5999999
7421,134,5,1,1,20.80000019
7422,134,6,1,1,16.5999999
7423,134,7,1,1,40.5999999
7424,134,8,1,1,593.1999879
7425,134,9,1,1,609.9999938
7426,134,10,1,1,663.1999941
7427,134,11,1,1,614.3999877
7428,134,12,1,1,494.7000122
7429,134,13,1,1,676.3999996
7430,134,14,1,1,887.9000244
7431,134,15,1,1,397.2900009
7432,134,16,1,1,604.1000118
7433,134,17,1,1,748.3000069
7434,134,18,1,1,640.3999882
7435,134,19,1,1,285.4999971
7436,134,20,1,1,262.5999999
7437,134,21,1,1,236.5999999
7438,134,22,1,1,65.5999999
7439,134,23,1,1,55.80000019
7440,135,0,0,1,56.0999999
7441,135,1,0,1,47.4000001
7442,135,2,0,1,45.30000019
7443,135,3,0,1,42.80000019
7444,135,4,0,1,42.5999999
7445,135,5,0,1,47.4000001
7446,135,6,0,1,45.5999999
7447,135,7,0,1,43.80000019
7448,135,8,0,1,42.5999999
7449,135,9,0,1,431.8999877
7450,135,10,0,1,135.5999999
7451,135,11,0,1,82.4000001
7452,135,12,0,1,47.30000019
7453,135,13,0,1,144.8999991
7454,135,14,0,1,298.700006
7455,135,15,0,1,108.8000002
7456,135,16,0,1,113.9999995
7457,135,17,0,1,377.6000061
7458,135,18,0,1,80.30000019
7459,135,19,0,1,30.0999999
7460,135,20,0,1,24.0999999
7461,135,21,0,1,25.5999999
7462,135,22,0,1,25.5999999
7463,135,23,0,1,25.5999999
7464,136,0,0,1,19.5999999
7465,136,1,0,1,27.0999999
7466,136,2,0,1,18.0999999
7467,136,3,0,1,19.5999999
7468,136,4,0,1,19.5999999
7469,136,5,0,1,21.0999999
7470,136,6,0,1,22.5999999
7471,136,7,0,1,21.0999999
7472,136,8,0,1,17.4000001
7473,136,9,0,1,477.6999941
7474,136,10,0,1,92.0999999
7475,136,11,0,1,97.30000019
7476,136,12,0,1,361.2999969
7477,136,13,0,1,100.5999999
7478,136,14,0,1,101.5999999
7479,136,15,0,1,353.1000032
7480,136,16,0,1,129.7999992
7481,136,17,0,1,291.7999969
7482,136,18,0,1,169.3000002
7483,136,19,0,1,34.9000001
7484,136,20,0,1,26.80000019
7485,136,21,0,1,19.5999999
7486,136,22,0,1,24.0999999
7487,136,23,0,1,21.0999999
7488,137,0,1,1,19.9000001
7489,137,1,1,1,14.80000019
7490,137,2,1,1,16.5999999
7491,137,3,1,1,18.0999999
7492,137,4,1,1,12.4000001
7493,137,5,1,1,16.9000001
7494,137,6,1,1,23.30000019
7495,137,7,1,1,31.5999999
7496,137,8,1,1,599.5000062
7497,137,9,1,1,503.1999941
7498,137,10,1,1,226.3000011
7499,137,11,1,1,494.4999938
7500,137,12,1,1,445.1000061
7501,137,13,1,1,415.0999999
7502,137,14,1,1,496.2799997
7503,137,15,1,1,546.3200011
7504,137,16,1,1,551.2900023
7505,137,17,1,1,550.5
7506,137,18,1,1,543.2900023
7507,137,19,1,1,398.1099977
7508,137,20,1,1,79.5999999
7509,137,21,1,1,75.0999999
7510,137,22,1,1,24.80000019
7511,137,23,1,1,15.0999999
7512,138,0,1,1,19.30000019
7513,138,1,1,1,18.0999999
7514,138,2,1,1,21.0999999
7515,138,3,1,1,19.30000019
7516,138,4,1,1,16.5999999
7517,138,5,1,1,16.5999999
7518,138,6,1,1,16.5999999
7519,138,7,1,1,27.0999999
7520,138,8,1,1,596.5999999
7521,138,9,1,1,249.2999969
7522,138,10,1,1,611.9000063
7523,138,11,1,1,576.5900021
7524,138,12,1,1,455.2200012
7525,138,13,1,1,583.7799931
7526,138,14,1,1,553.4200077
7527,138,15,1,1,584.579999
7528,138,16,1,1,439.4999943
7529,138,17,1,1,582.3999996
7530,138,18,1,1,577.0000057
7531,138,19,1,1,529.3999939
7532,138,20,1,1,439.6000061
7533,138,21,1,1,132.5
7534,138,22,1,1,36.5
7535,138,23,1,1,28
7536,139,0,1,1,28
7537,139,1,1,1,29.5
7538,139,2,1,1,25
7539,139,3,1,1,25
7540,139,4,1,1,26.80000019
7541,139,5,1,1,28
7542,139,6,1,1,23.80000019
7543,139,7,1,1,43
7544,139,8,1,1,564.5999937
7545,139,9,1,1,608.8000059
7546,139,10,1,1,566.6199951
7547,139,11,1,1,584.8999996
7548,139,12,1,1,591.2800045
7549,139,13,1,1,593.4099979
7550,139,14,1,1,619.6900024
7551,139,15,1,1,633.1999931
7552,139,16,1,1,618.1200066
7553,139,17,1,1,617.2999935
7554,139,18,1,1,599.9900026
7555,139,19,1,1,451.3899965
7556,139,20,1,1,85.5999999
7557,139,21,1,1,78.0999999
7558,139,22,1,1,26.4000001
7559,139,23,1,1,18.0999999
7560,140,0,1,1,19.30000019
7561,140,1,1,1,15.4000001
7562,140,2,1,1,16.5999999
7563,140,3,1,1,16.9000001
7564,140,4,1,1,15.0999999
7565,140,5,1,1,15.0999999
7566,140,6,1,1,21.0999999
7567,140,7,1,1,24.4000001
7568,140,8,1,1,663.5100036
7569,140,9,1,1,661.9899964
7570,140,10,1,1,600.9000063
7571,140,11,1,1,593.4099975
7572,140,12,1,1,623.0100036
7573,140,13,1,1,670.6999941
7574,140,14,1,1,643
7575,140,15,1,1,677.1800051
7576,140,16,1,1,689.5200014
7577,140,17,1,1,704.5
7578,140,18,1,1,662.6799984
7579,140,19,1,1,531.0999999
7580,140,20,1,1,217.0000014
7581,140,21,1,1,82.0999999
7582,140,22,1,1,30.5999999
7583,140,23,1,1,18.0999999
7584,141,0,1,1,16.5999999
7585,141,1,1,1,18.0999999
7586,141,2,1,1,16.30000019
7587,141,3,1,1,18.0999999
7588,141,4,1,1,18.0999999
7589,141,5,1,1,22.5999999
7590,141,6,1,1,24.0999999
7591,141,7,1,1,36.0999999
7592,141,8,1,1,586.5100036
7593,141,9,1,1,623.9900026
7594,141,10,1,1,649.4099975
7595,141,11,1,1,662.4099975
7596,141,12,1,1,651.3000002
7597,141,13,1,1,633.200006
7598,141,14,1,1,598.9799929
7599,141,15,1,1,591.0100036
7600,141,16,1,1,543.389998
7601,141,17,1,1,542.8999999
7602,141,18,1,1,561.2400026
7603,141,19,1,1,562.4800048
7604,141,20,1,1,259.1200013
7605,141,21,1,1,77.0999999
7606,141,22,1,1,26.4000001
7607,141,23,1,1,23.80000019
7608,142,0,0,1,19.9000001
7609,142,1,0,1,28.5999999
7610,142,2,0,1,24.4000001
7611,142,3,0,1,21.4000001
7612,142,4,0,1,25.30000019
7613,142,5,0,1,22.9000001
7614,142,6,0,1,22.5999999
7615,142,7,0,1,22.9000001
7616,142,8,0,1,22.9000001
7617,142,9,0,1,545.8799987
7618,142,10,0,1,318.8200011
7619,142,11,0,1,124.0999999
7620,142,12,0,1,86.4000001
7621,142,13,0,1,178.7800002
7622,142,14,0,1,529.4200072
7623,142,15,0,1,156.2800002
7624,142,16,0,1,91.5999999
7625,142,17,0,1,79.0999999
7626,142,18,0,1,243.8200011
7627,142,19,0,1,28.5999999
7628,142,20,0,1,23.80000019
7629,142,21,0,1,19.5999999
7630,142,22,0,1,19.9000001
7631,142,23,0,1,16.9000001
7632,143,0,0,1,22.5999999
7633,143,1,0,1,16.5999999
7634,143,2,0,1,18.0999999
7635,143,3,0,1,13.9000001
7636,143,4,0,1,11.5
7637,143,5,0,1,18.0999999
7638,143,6,0,1,15.0999999
7639,143,7,0,1,16.5999999
7640,143,8,0,1,18.4000001
7641,143,9,0,1,538.5900025
7642,143,10,0,1,316.5100036
7643,143,11,0,1,29
7644,143,12,0,1,44.20000005
7645,143,13,0,1,457.6799927
7646,143,14,0,1,92.70000005
7647,143,15,0,1,83
7648,143,16,0,1,443.2200012
7649,143,17,0,1,331.4799988
7650,143,18,0,1,56.5
7651,143,19,0,1,29.20000005
7652,143,20,0,1,25
7653,143,21,0,1,24.70000005
7654,143,22,0,1,22
7655,143,23,0,1,15.70000005
7656,144,0,1,1,22
7657,144,1,1,1,15.70000005
7658,144,2,1,1,17.5
7659,144,3,1,1,17.20000005
7660,144,4,1,1,16
7661,144,5,1,1,17.20000005
7662,144,6,1,1,16
7663,144,7,1,1,30.70000005
7664,144,8,1,1,566.3100038
7665,144,9,1,1,628.1899962
7666,144,10,1,1,667.5100036
7667,144,11,1,1,667.5100036
7668,144,12,1,1,523.8799987
7669,144,13,1,1,665.0199952
7670,144,14,1,1,500.8800049
7671,144,15,1,1,658.5
7672,144,16,1,1,661.7099977
7673,144,17,1,1,638.3100038
7674,144,18,1,1,638.0999939
7675,144,19,1,1,567.0800049
7676,144,20,1,1,425.5999939
7677,144,21,1,1,87.20000005
7678,144,22,1,1,25.5
7679,144,23,1,1,21.70000005
7680,145,0,1,1,23.20000005
7681,145,1,1,1,19
7682,145,2,1,1,18.70000005
7683,145,3,1,1,20.20000005
7684,145,4,1,1,17.5
7685,145,5,1,1,17.20000005
7686,145,6,1,1,24.70000005
7687,145,7,1,1,33.4000001
7688,145,8,1,1,585.6200013
7689,145,9,1,1,628.4000063
7690,145,10,1,1,652.9000001
7691,145,11,1,1,661
7692,145,12,1,1,671.3799987
7693,145,13,1,1,680.9099975
7694,145,14,1,1,659.9100037
7695,145,15,1,1,663.8799927
7696,145,16,1,1,507.6000061
7697,145,17,1,1,675.9200013
7698,145,18,1,1,578.7799988
7699,145,19,1,1,152.2
7700,145,20,1,1,640.3999939
7701,145,21,1,1,315.9200013
7702,145,22,1,1,35
7703,145,23,1,1,35.20000005
7704,146,0,1,1,31
7705,146,1,1,1,27.70000005
7706,146,2,1,1,23.5
7707,146,3,1,1,24.70000005
7708,146,4,1,1,23.5
7709,146,5,1,1,24.70000005
7710,146,6,1,1,22
7711,146,7,1,1,36.70000005
7712,146,8,1,1,607.1000061
7713,146,9,1,1,673.9799988
7714,146,10,1,1,678.0099976
7715,146,11,1,1,756.4899964
7716,146,12,1,1,803.8199706
7717,146,13,1,1,811.280005
7718,146,14,1,1,781.8200011
7719,146,15,1,1,719.6999941
7720,146,16,1,1,754
7721,146,17,1,1,793.7800045
7722,146,18,1,1,754.7200012
7723,146,19,1,1,626.3000002
7724,146,20,1,1,449.8899965
7725,146,21,1,1,101.3000002
7726,146,22,1,1,35.5999999
7727,146,23,1,1,32.30000019
7728,147,0,1,1,30.0999999
7729,147,1,1,1,30.0999999
7730,147,2,1,1,29.80000019
7731,147,3,1,1,25.5999999
7732,147,4,1,1,27.0999999
7733,147,5,1,1,28.5999999
7734,147,6,1,1,25.5999999
7735,147,7,1,1,42.0999999
7736,147,8,1,1,614.8000002
7737,147,9,1,1,696.6899962
7738,147,10,1,1,707.1999998
7739,147,11,1,1,711.1000061
7740,147,12,1,1,739.920001
7741,147,13,1,1,796
7742,147,14,1,1,786.2000008
7743,147,15,1,1,612.9799919
7744,147,16,1,1,767.9000015
7745,147,17,1,1,805.9200058
7746,147,18,1,1,651.9000015
7747,147,19,1,1,177.29
7748,147,20,1,1,654.8899965
7749,147,21,1,1,115.8000002
7750,147,22,1,1,52.69999981
7751,147,23,1,1,46
7752,148,0,1,1,42.39999962
7753,148,1,1,1,36.69999981
7754,148,2,1,1,38.5
7755,148,3,1,1,39.69999981
7756,148,4,1,1,40.69999981
7757,148,5,1,1,44.19999981
7758,148,6,1,1,32.5
7759,148,7,1,1,49
7760,148,8,1,1,649.9100037
7761,148,9,1,1,741.6900024
7762,148,10,1,1,716.1000004
7763,148,11,1,1,832.5199947
7764,148,12,1,1,824.9999752
7765,148,13,1,1,842.7900267
7766,148,14,1,1,826.6999998
7767,148,15,1,1,837.3099728
7768,148,16,1,1,857.0900269
7769,148,17,1,1,805.8999996
7770,148,18,1,1,764.1100035
7771,148,19,1,1,594.2799988
7772,148,20,1,1,111.6999998
7773,148,21,1,1,110.6999998
7774,148,22,1,1,46.5
7775,148,23,1,1,35.5
7776,149,0,0,1,38.19999981
7777,149,1,0,1,38.19999981
7778,149,2,0,1,35.19999981
7779,149,3,0,1,37
7780,149,4,0,1,30.69999981
7781,149,5,0,1,35.5
7782,149,6,0,1,26.80000019
7783,149,7,0,1,33.39999962
7784,149,8,0,1,26.5
7785,149,9,0,1,579.1099977
7786,149,10,0,1,541.3099976
7787,149,11,0,1,137.8000002
7788,149,12,0,1,112.6000004
7789,149,13,0,1,379
7790,149,14,0,1,531.4900026
7791,149,15,0,1,119
7792,149,16,0,1,111.2999992
7793,149,17,0,1,382.510004
7794,149,18,0,1,396.3000002
7795,149,19,0,1,35.30000019
7796,149,20,0,1,31.30000019
7797,149,21,0,1,34.30000019
7798,149,22,0,1,28.5999999
7799,149,23,0,1,26.19999981
7800,150,0,0,1,31
7801,150,1,0,1,25.30000019
7802,150,2,0,1,28.5999999
7803,150,3,0,1,23.80000019
7804,150,4,0,1,23.19999981
7805,150,5,0,1,26.80000019
7806,150,6,0,1,23.80000019
7807,150,7,0,1,25.5999999
7808,150,8,0,1,29.80000019
7809,150,9,0,1,611.3999939
7810,150,10,0,1,595.8000069
7811,150,11,0,1,582.5899963
7812,150,12,0,1,558.3100033
7813,150,13,0,1,579.489996
7814,150,14,0,1,588
7815,150,15,0,1,597.1099968
7816,150,16,0,1,595.2800045
7817,150,17,0,1,578.7900028
7818,150,18,0,1,408.1400051
7819,150,19,0,1,56.39999962
7820,150,20,0,1,46.89999962
7821,150,21,0,1,37.89999962
7822,150,22,0,1,35.19999981
7823,150,23,0,1,41.19999981
7824,151,0,1,1,36.69999981
7825,151,1,1,1,37.60000038
7826,151,2,1,1,32.19999981
7827,151,3,1,1,38.19999981
7828,151,4,1,1,44.19999981
7829,151,5,1,1,41.19999981
7830,151,6,1,1,36.39999962
7831,151,7,1,1,46.89999962
7832,151,8,1,1,663.6800051
7833,151,9,1,1,789.2800045
7834,151,10,1,1,818.0199947
7835,151,11,1,1,816.6099977
7836,151,12,1,1,1460.170008
7837,151,13,1,1,1194.109998
7838,151,14,1,1,1183.999994
7839,151,15,1,1,1208.890009
7840,151,16,1,1,1185.999988
7841,151,17,1,1,1121.430005
7842,151,18,1,1,819.7900028
7843,151,19,1,1,657.8099976
7844,151,20,1,1,37.80000019
7845,151,21,1,1,351
7846,151,22,1,1,63.30000019
7847,151,23,1,1,49.60000038
7848,152,0,1,1,48.39999962
7849,152,1,1,1,45.69999981
7850,152,2,1,1,40.89999962
7851,152,3,1,1,43.30000019
7852,152,4,1,1,26.39999962
7853,152,5,1,1,41.19999981
7854,152,6,1,1,43.89999962
7855,152,7,1,1,60.39999962
7856,152,8,1,1,636.9999943
7857,152,9,1,1,875.6000004
7858,152,10,1,1,1119.190008
7859,152,11,1,1,1340.699994
7860,152,12,1,1,1261.239978
7861,152,13,1,1,919.1999998
7862,152,14,1,1,921
7863,152,15,1,1,968.3600082
7864,152,16,1,1,1018.419998
7865,152,17,1,1,1003.199997
7866,152,18,1,1,974.2999992
7867,152,19,1,1,758.5099974
7868,152,20,1,1,521.1700072
7869,152,21,1,1,369.3400054
7870,152,22,1,1,55.0999999
7871,152,23,1,1,49.5999999
7872,153,0,1,1,43.30000019
7873,153,1,1,1,40.5999999
7874,153,2,1,1,46.5999999
7875,153,3,1,1,45.0999999
7876,153,4,1,1,43.5999999
7877,153,5,1,1,43.30000019
7878,153,6,1,1,37.5999999
7879,153,7,1,1,55.9000001
7880,153,8,1,1,643.2900004
7881,153,9,1,1,867.4800048
7882,153,10,1,1,1349.419995
7883,153,11,1,1,1248.680017
7884,153,12,1,1,1261.990015
7885,153,13,1,1,1220.400012
7886,153,14,1,1,1209.929993
7887,153,15,1,1,1262.400006
7888,153,16,1,1,1318.400006
7889,153,17,1,1,1307.980017
7890,153,18,1,1,1189.620001
7891,153,19,1,1,776.7700081
7892,153,20,1,1,528
7893,153,21,1,1,287.8099976
7894,153,22,1,1,71
7895,153,23,1,1,63.70000076
7896,154,0,1,1,59.5
7897,154,1,1,1,58
7898,154,2,1,1,58
7899,154,3,1,1,53.5
7900,154,4,1,1,56.79999924
7901,154,5,1,1,59.5
7902,154,6,1,1,63.70000076
7903,154,7,1,1,70.60000038
7904,154,8,1,1,658.3000069
7905,154,9,1,1,887.0900021
7906,154,10,1,1,1412.819996
7907,154,11,1,1,1407.190008
7908,154,12,1,1,1363.790009
7909,154,13,1,1,1325.22998
7910,154,14,1,1,1248.010004
7911,154,15,1,1,1361.689997
7912,154,16,1,1,1459.580011
7913,154,17,1,1,1487.720001
7914,154,18,1,1,1155.700001
7915,154,19,1,1,781.7800045
7916,154,20,1,1,622.8900032
7917,154,21,1,1,447.3999996
7918,154,22,1,1,76.20000076
7919,154,23,1,1,59.79999924
7920,155,0,1,1,48.39999962
7921,155,1,1,1,53.20000076
7922,155,2,1,1,48.70000076
7923,155,3,1,1,50.20000076
7924,155,4,1,1,51.70000076
7925,155,5,1,1,48.70000076
7926,155,6,1,1,50.20000076
7927,155,7,1,1,68.5
7928,155,8,1,1,774.9199944
7929,155,9,1,1,1064.080008
7930,155,10,1,1,1520.720007
7931,155,11,1,1,1444.709986
7932,155,12,1,1,1473.609998
7933,155,13,1,1,1396.07002
7934,155,14,1,1,1383.789996
7935,155,15,1,1,1421.820007
7936,155,16,1,1,1501.099988
7937,155,17,1,1,1507.620001
7938,155,18,1,1,1204.510007
7939,155,19,1,1,830.5
7940,155,20,1,1,635.8700075
7941,155,21,1,1,564.9099975
7942,155,22,1,1,409.0999999
7943,155,23,1,1,58.30000019
7944,156,0,0,1,33.0999999
7945,156,1,0,1,31.30000019
7946,156,2,0,1,31.30000019
7947,156,3,0,1,34.5999999
7948,156,4,0,1,33.0999999
7949,156,5,0,1,30.0999999
7950,156,6,0,1,35.80000019
7951,156,7,0,1,31.30000019
7952,156,8,0,1,34.5999999
7953,156,9,0,1,361.5899935
7954,156,10,0,1,232.499999
7955,156,11,0,1,514
7956,156,12,0,1,112.3000002
7957,156,13,0,1,481.0000124
7958,156,14,0,1,278.1000032
7959,156,15,0,1,81.5999999
7960,156,16,0,1,330.2899961
7961,156,17,0,1,165.5999999
7962,156,18,0,1,79.5999999
7963,156,19,0,1,37.0999999
7964,156,20,0,1,30.0999999
7965,156,21,0,1,34.30000019
7966,156,22,0,1,27.0999999
7967,156,23,0,1,23.0999999
7968,157,0,0,1,30.0999999
7969,157,1,0,1,28.5999999
7970,157,2,0,1,26.80000019
7971,157,3,0,1,30.0999999
7972,157,4,0,1,29.80000019
7973,157,5,0,1,33.0999999
7974,157,6,0,1,31.5999999
7975,157,7,0,1,25.5999999
7976,157,8,0,1,28.30000019
7977,157,9,0,1,616.1099977
7978,157,10,0,1,407.7900023
7979,157,11,0,1,110.2999992
7980,157,12,0,1,106
7981,157,13,0,1,105
7982,157,14,0,1,544.6099968
7983,157,15,0,1,536.7099972
7984,157,16,0,1,526.6600094
7985,157,17,0,1,535.3299923
7986,157,18,0,1,128.4699993
7987,157,19,0,1,49.70000076
7988,157,20,0,1,34.5999999
7989,157,21,0,1,36.0999999
7990,157,22,0,1,34.9000001
7991,157,23,0,1,31.30000019
